_id,business_id,date,code,description
4371,09FOOD-0359,20160303,"(16) FOOD EQUIPMENT AND UTENSILS: Dishwashing facilities: designed, constructed, maintained, installed, located.",Non kosher meat dept front 3 compartment sink needs sanitizer & soap dispenser adjustment. Contact vendor for repairs.
4372,09FOOD-0359,20160303,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",Non kosher bakery floor needs cleaning throughout.
4374,09FOOD-0120,20160307,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",The lid to the yogurt peanuts is in disrepair. Repair/replace the lid to avoid contamination.
4375,09FOOD-0232,20160308,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The gaskets on the cooler across from the 2 compartment sink are torn. Replace the gaskets. The cooler lid on the end of the cook line is in disrepair and exposing insulation. Repair the damaged lid.
4376,09FOOD-0232,20160308,"(29) PLUMBING: Installed, maintained",The mop sink in the basement is clogged. Unclog the line.
4377,09FOOD-0232,20160308,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor tiles under the ice machine are in disrepair. Replace the damaged tiles.
4378,11FOOD-0021,20160308,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.","CRITICAL VIOLATION. A pet cat is being kept in a back room of the establishment. Live animals, including birds and turtles, shall be excluded from within the food service operational premises and from adjacent areas under the control of the establishment. Remove the cat."
4379,11FOOD-0021,20160308,(38) LIGHTING: Provided as required; fixtures shielded.,The light bulbs in the back room are not working. Replace the bulbs.
4380,11FOOD-0021,20160308,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",There are various old/unused equipment in the facility. Remove all unused equipment. Storage areas are very unorganized. Organize all storage shelves.
4381,09FOOD-0056,20160309,(1) FOOD:  Source: wholesome; no spoilage,CRITICAL VIOLATION.Observed spoiled avocado and lemon in reach in cooler by 3 comp sink. Articles were immediately discarded.  Please be sure to check hard to reach areas where food may fall. Can be hard to see.
4382,09FOOD-0056,20160309,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Observed orange juice  on floor of walk in. Corrected immediately. Please be sure all food is stored off the ground.
4383,09FOOD-0056,20160309,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Quaternary ammonia / Chlorine / IodineObserved wiping cloths on counters. Please store wiping cloths in sanitizer solution when not in use.
4384,12FOOD-0004,20160310,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Floors throughout kitchen & front prep area are soiled; clean floors thoroughly to maintain cleanliness.
4385,13FOOD-0023,20160311,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",Please use food dispensing scoops with handles to dispense ingredients.  Store scoops in a clean dry location or within the food with the handle sticking out.
4388,09FOOD-0083,20160314,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Be sure food is covered at all times while being stored in coolers
4389,09FOOD-0270,20160315,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.",Plate observed used for fry dispensing at Selina grille please use food grade dispenser with handle
4390,09FOOD-0270,20160315,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",Breakfast cooler observed with rusting shelves. Please resurface or replace shelving.
4391,13FOOD-0064,20160315,"(29) PLUMBING: Installed, maintained",A gasket on the 3-compartment sink and the hot water handle to the kitchen hand sink are in disrepair. There are plans to replace the worn gaskets.
4392,13FOOD-0064,20160315,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The wall behind the dish machine is soiled. Routinely clean all walls.
4393,13FOOD-0064,20160315,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. Enroll all food handlers in a food handler course. Information can be found on the Evanston website: http://www.cityofevanston.org/health/food-service-manager-certification/
4394,09FOOD-0170,20160316,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.",The sides of food equipment and coolers are soiled. Routinely clean all surfaces to prevent attracting pests.The scrap food pass thru on the dish machine table is heavily soiled. Routinely clean all surfaces.
4395,09FOOD-0170,20160316,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,"Many non food contact surfaces are soiled with grease and debris. Routinely clean all pieces of equipment, containers and shelving to prevent attracting pests."
4396,09FOOD-0170,20160316,"(35) INSECT, RODENT, ANIMAL CONTROL: Presence of insects/rodents; outer openings protected; no birds, turtles, other animals.",CRITICAL VIOLATION. The kitchen exit door to the outside was propped open. The door must be kept closed at all times to prevent the entry of pests. The door was closed. Mouse droppings were observed in the kitchen. Anderson Pest Control performed an inspection on 3/2/2016 where they found mice in traps. They noted structural and sanitation issues that must be addressed. Follow pest control instruction. The front door of the establishment does not form a tight seal. Install a new weather strip to prevent the entry of pests.
4397,09FOOD-0170,20160316,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor behind the ice machine is soiled. Routinely clean all floors throughout the facility.
4398,09FOOD-0170,20160316,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The wood panel along the wall bend do he bar is in disrepair. Repair the damage. Ceiling tiles are soiled. Clean the ceiling tiles on a regular basis and replace the ones that are heavily soiled.
4399,09FOOD-0170,20160316,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",The mop is being stored on the ground. Hang the mop up when not in use to allow it to dry properly and to prevent harboring pests. There is dirty mop water in the mop bucket. When done mopping immediately pour the dirty water in the mop sink.
4400,09FOOD-0170,20160316,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,CRITICAL VIOLATION. Sign all staff up for a food handler course. Information can be found on the Evanston website: http://www.cityofevanston.org/health/food-service-manager-certification/
4401,09FOOD-0335,20160316,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Raw chicken and pork are being stored above produce in the basement walk in cooler. Raw potentially hazardous food must be stored below ready to eat food to avoid cross contamination.
4402,09FOOD-0335,20160316,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",There is a build up of grease under the fume hood. Routinely clean the fume hood.
4403,09FOOD-0335,20160316,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",A wipe cloth is being stored on the cutting boards. Store the wipe cloths in a sanitizer solution when not in use.
4404,09FOOD-0335,20160316,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",There are no paper towels to the hands sink in the basement bathroom. Provide a supply of paper towels to each hand sink.
4405,09FOOD-0335,20160316,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The wall behind the dish machine is soiled. Routinely clean all walls.
4406,13FOOD-0048,20160316,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Quaternary ammonia / Chlorine / Iodineplease store wiping cloths in hand sanitizer when not in use.
4407,09FOOD-0288,20160321,(1) FOOD:  Source: wholesome; no spoilage,CRITICAL VIOLATION. Observed 3 cans of artichoke hearts that were severely damaged. Cans were set aside and an employee discarded.
4408,09FOOD-0288,20160321,"(15) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces: designed, constructed, maintained, installed, located.",1.Please re caulk along edges of 3 compartment sinks where they meet the wall. Some caulking is deteriorating. 2. Please replace hand sink near entrance where there is a broken of chunk of porcelain missing. 3.  Please install a light shield over the bare light bulb at exhaust hood.
4409,09FOOD-0288,20160321,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Please clean the tops of knife racks where dust has accumulated.
4422,09FOOD-0085,20160322,"(14) FOOD EQUIPMENT AND UTENSILS: Food (ice) contact surfaces: designed, constructed, maintained, installed, located.","Cutting board heavily grooved, hand sand it down or replace."
4410,09FOOD-0288,20160321,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Please clean the floors in hard to reach areas and corners especially where trash is taken out.
4411,15FOOD-0003,20160321,(5) FOOD PROTECTION: Thermometers provided and conspicuous,Please check all coolers and walk ins and make sure thermometers are conspicuous and present.
4412,15FOOD-0003,20160321,(10) CROSS CONTAMINATION: Food (ice) dispensing utensils properly stored.,Ice scream dipping well was not turned on and a used scoop was sitting in the well. Please be sure dipper well is on at all times ice cream is being served.
4413,15FOOD-0003,20160321,"(20) FOOD EQUIPMENT AND UTENSILS: Sanitization rinse: clean, temperature, concentration.",CRITICAL VIOLATION. Quaternary ammonia / Chlorine / IodineObserved sanitizer concentration at juice bar at 10ppm. Chlorine Sanitizer should be at 100 ppm. Observed empty chlorine sanitizer bottle and bottle replaced at time of inspection.
4414,15FOOD-0003,20160321,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Quaternary ammonia / Chlorine / IodineAt juice bar please be sure wiping cloths are stored in sanitizing solution when not in use.
